stu_id,cls_id,sch_id,BROMP Observed?,variable,Who am I?,Random values for sorting,Rater Assigned,code,valence,note
stu_EUIXK95276,cls_JDASF17902,sch_KACVP55227,,TST Respose 20,"I'm a student at the [SCHOOL NAME] I love dancing, singing, gym class, Art class, eating food",0.316176183,Clara,24,positive,
stu_EUIXK95276,cls_JDASF17902,sch_KACVP55227,,TST Respose 20,"I'm a student at the [SCHOOL NAME] I love dancing, singing, gym class, Art class, eating food",0.316176183,Clara,26,positive,
stu_EUIXK95276,cls_JDASF17902,sch_KACVP55227,,TST Respose 20,"I'm a student at the [SCHOOL NAME] I love dancing, singing, gym class, Art class, eating food",0.316176183,Clara,29,positive,
stu_HEPWQ98561,cls_ZUQLK09797,sch_KACVP55227,,TST Respose 15,i like helping my mom on certain stuff.,0.316236622,Clara,31,positive,
stu_HEPWQ98561,cls_ZUQLK09797,sch_KACVP55227,,TST Respose 15,i like helping my mom on certain stuff.,0.316236622,Clara,12,positive,
stu_HEPWQ98561,cls_ZUQLK09797,sch_KACVP55227,,TST Respose 15,i like helping my mom on certain stuff.,0.316236622,Clara,24,positive,
stu_QCKDZ64012,cls_HEZZN95002,sch_QQLIR33891,,TST Respose 3,I love eating food,0.316284698,Clara,24,positive,
stu_JOVOI38701,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 20,I am someone who likes pancakes.,0.316472742,Clara,24,positive,
stu_WEADW20158,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 20,im a funny person,0.316799213,Clara,46,positive,
stu_WEADW20158,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 20,im a funny person,0.316799213,Clara,21,none,
stu_VFKRH03938,cls_SLKYU63739,sch_QQLIR33891,,TST Respose 8,i love the game,0.317676981,Clara,28,positive,
stu_RFRYE74718,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 15,I am a person that likes cats,0.31777967,Clara,24,positive,
stu_LKAAV41369,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 2,I am the youngest child,0.317865027,Clara,22,youngestchild,
stu_LKAAV41369,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 2,I am the youngest child,0.317865027,Clara,12,neutral,
stu_XHGVP79664,cls_HEZZN95002,sch_QQLIR33891,,TST Respose 10,im an only child,0.317923118,Clara,22,onlychild,
stu_XHGVP79664,cls_HEZZN95002,sch_QQLIR33891,,TST Respose 10,im an only child,0.317923118,Clara,12,neutral,
stu_NXWSI70882,cls_MCLLA54915,sch_KACVP55227,YES,TST Respose 2,a person who plays videogames,0.318069664,Clara,28,neutral,
stu_FNVBP19615,cls_DLRQP13887,sch_QQLIR33891,,TST Respose 4,I play a lot of sports.,0.31837876,Clara,29,neutral,
stu_WWNBY52737,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 13,I am a runner.,0.318651858,Clara,29,neutral,
stu_FVHVM49769,cls_SLKYU63739,sch_QQLIR33891,YES,TST Respose 14,i live with both of my parents,0.318817899,Clara,12,neutral,
stu_KOUYR40301,cls_SYHWK05211,sch_KACVP55227,,TST Respose 18,I like Mathia,0.318911304,Clara,24,positive,
stu_KOUYR40301,cls_SYHWK05211,sch_KACVP55227,,TST Respose 18,I like Mathia,0.318911304,Clara,14,positive,
stu_ECYEC76336,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 16,I am a [SCHOOL NAME MASCOT],0.319143323,Clara,14,neutral,
stu_WTRMC77187,cls_IZNZG32572,sch_KACVP55227,YES,TST Respose 1,I like math,0.319502918,Clara,25,positive,
stu_WTRMC77187,cls_IZNZG32572,sch_KACVP55227,YES,TST Respose 1,I like math,0.319502918,Clara,24,positive,
stu_SQLXP95993,cls_MFUGV02425,sch_QQLIR33891,,TST Respose 12,I sit next to [FIRST NAME],0.319710031,Clara,47,neutral,
stu_AHWRN95528,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 4,I am someone who likes soccer,0.319997633,Clara,29,positive,
stu_AHWRN95528,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 4,I am someone who likes soccer,0.319997633,Clara,24,positive,
stu_UYUIH18635,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 9,I like video games,0.32010052,Clara,28,positive,
stu_UYUIH18635,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 9,I like video games,0.32010052,Clara,24,positive,
stu_TSQUQ54202,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 8,I love kids.,0.321261739,Clara,44,positive,
stu_JOVOI38701,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 8,I am a person who likes pizza.,0.321294254,Clara,24,positive,
stu_VFKRH03938,cls_SLKYU63739,sch_QQLIR33891,,TST Respose 10,i am someone's son,0.321519718,Clara,12,neutral,
stu_VFKRH03938,cls_SLKYU63739,sch_QQLIR33891,,TST Respose 10,i am someone's son,0.321519718,Clara,2,boy,
stu_YXJEP22115,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 2,I am an 8th grader,0.321522808,Clara,22,8thgrade,
stu_YXJEP22115,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 2,I am an 8th grader,0.321522808,Clara,4,8thgrade,
stu_YXJEP22115,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 2,I am an 8th grader,0.321522808,Clara,14,neutral,
stu_EJIML93711,cls_AJBUO63250,sch_KACVP55227,,TST Respose 17,I like doing nails,0.321944229,Clara,30,positive,
stu_EJIML93711,cls_AJBUO63250,sch_KACVP55227,,TST Respose 17,I like doing nails,0.321944229,Clara,24,positive,
stu_XHPVX80161,cls_TNHXN45809,sch_RSWHG50450,,TST Respose 7,a fortnite lover,0.322855556,Clara,28,positive,
stu_XHPVX80161,cls_TNHXN45809,sch_RSWHG50450,,TST Respose 7,a fortnite lover,0.322855556,Clara,24,positive,
stu_GXMFA19655,cls_PQLMX93290,sch_SIWHM63035,YES,TST Respose 1,student,0.323137956,Clara,14,neutral,
stu_ZYUDW82089,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 2,a gamer,0.323256537,Clara,28,neutral,
stu_CINVJ49388,cls_HEZZN95002,sch_QQLIR33891,,TST Respose 7,rocket league player,0.323352559,Clara,28,neutral,
stu_EUIXK95276,cls_JDASF17902,sch_KACVP55227,,TST Respose 16,"I'm a student at the [SCHOOL NAME] I love dancing, singing, gym class, Art class, eating food",0.323359211,Clara,31,positive,
stu_EUIXK95276,cls_JDASF17902,sch_KACVP55227,,TST Respose 16,"I'm a student at the [SCHOOL NAME] I love dancing, singing, gym class, Art class, eating food",0.323359211,Clara,14,neutral,
stu_EUIXK95276,cls_JDASF17902,sch_KACVP55227,,TST Respose 16,"I'm a student at the [SCHOOL NAME] I love dancing, singing, gym class, Art class, eating food",0.323359211,Clara,24,positive,
stu_EUIXK95276,cls_JDASF17902,sch_KACVP55227,,TST Respose 16,"I'm a student at the [SCHOOL NAME] I love dancing, singing, gym class, Art class, eating food",0.323359211,Clara,26,positive,
stu_EUIXK95276,cls_JDASF17902,sch_KACVP55227,,TST Respose 16,"I'm a student at the [SCHOOL NAME] I love dancing, singing, gym class, Art class, eating food",0.323359211,Clara,29,positive,
stu_NYHDW07721,cls_CIIPB03795,sch_RSWHG50450,,TST Respose 2,A girl,0.323446687,Clara,2,girl,
stu_RDOVU20570,cls_SLKYU63739,sch_QQLIR33891,YES,TST Respose 19,i am math lover,0.323734214,Clara,25,positive,
stu_RDOVU20570,cls_SLKYU63739,sch_QQLIR33891,YES,TST Respose 19,i am math lover,0.323734214,Clara,24,positive,
stu_QZOUO83023,cls_FBBRP25979,sch_QQLIR33891,YES,TST Respose 3,I like dragons,0.324418747,Clara,24,positive,
stu_MTCIM85775,cls_TNHXN45809,sch_RSWHG50450,,TST Respose 19,A 6th grader,0.324574626,Clara,22,6thgrade,
stu_MTCIM85775,cls_TNHXN45809,sch_RSWHG50450,,TST Respose 19,A 6th grader,0.324574626,Clara,4,6thgrade,
stu_MTCIM85775,cls_TNHXN45809,sch_RSWHG50450,,TST Respose 19,A 6th grader,0.324574626,Clara,14,neutral,
stu_WPVZY01902,cls_YLGBO89611,sch_KACVP55227,,TST Respose 8,i dont like 1 hour and a half of math,0.32480692,Clara,24,negative,
stu_WPVZY01902,cls_YLGBO89611,sch_KACVP55227,,TST Respose 8,i dont like 1 hour and a half of math,0.32480692,Clara,14,negative,
stu_UHXBA77476,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 1,I'm a girl,0.324941944,Clara,2,girl,
stu_RSKDK68207,cls_SIVDJ49041,sch_KACVP55227,,TST Respose 14,I am heterosexual (I like males).,0.325101678,Clara,3,straight,
stu_ABSGH36082,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 19,I want to be a nurse,0.325224402,Clara,13,positive,
stu_WBAVA84528,cls_AVBRA70624,sch_KACVP55227,YES,TST Respose 14,i like cars,0.325369899,Clara,24,positive,
stu_SAOLH99639,cls_FXSNE83092,sch_QQLIR33891,,TST Respose 8,a boy,0.325852578,Clara,2,boy,
stu_UYFTQ45542,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 5,I am a very smart student,0.326112902,Clara,43,positive,
stu_UYFTQ45542,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 5,I am a very smart student,0.326112902,Clara,14,positive,
stu_UYFTQ45542,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 5,I am a very smart student,0.326112902,Clara,25,positive,
stu_QHOON52054,cls_MCLLA54915,sch_KACVP55227,YES,TST Respose 7,I am smart,0.326347686,Clara,43,positive,
stu_QHOON52054,cls_MCLLA54915,sch_KACVP55227,YES,TST Respose 7,I am smart,0.326347686,Clara,25,positive,
stu_NKHRJ04957,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 9,i like blue,0.326438101,Clara,24,positive,
stu_UTXBZ05806,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 20,i am someone that has been playing soccer for 3 and half years,0.326857079,Clara,29,positive,
stu_UTXBZ05806,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 20,i am someone that has been playing soccer for 3 and half years,0.326857079,Clara,24,positive,
stu_PFDTL78462,cls_NUSEI70378,sch_KACVP55227,,TST Respose 19,I am very honest.,0.326904876,Clara,40,positive,
stu_SJNFF34466,cls_OSSJA45538,sch_KACVP55227,,TST Respose 9,a twin,0.326919716,Clara,12,neutral,
stu_HBPKA70291,cls_CIIPB03795,sch_RSWHG50450,YES,TST Respose 5,a movie person,0.327028603,Clara,31,neutral,
stu_ORUUL82324,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 3,I do karate (jiujitsu),0.327134636,Clara,29,neutral,
stu_XHPVX80161,cls_TNHXN45809,sch_RSWHG50450,,TST Respose 9,i am my fathers son,0.327208726,Clara,12,neutral,
stu_XHPVX80161,cls_TNHXN45809,sch_RSWHG50450,,TST Respose 9,i am my fathers son,0.327208726,Clara,2,boy,
stu_UTXBZ05806,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 19,i am someone who likes to watch soccer games,0.327321719,Clara,31,positive,
stu_UTXBZ05806,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 19,i am someone who likes to watch soccer games,0.327321719,Clara,24,positive,
stu_XCKNQ66212,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 13,i'm trustworthy,0.327458723,Clara,46,positive,
stu_XCKNQ66212,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 13,i'm trustworthy,0.327458723,Clara,40,positive,
stu_HEPWQ98561,cls_ZUQLK09797,sch_KACVP55227,,TST Respose 12,i like ice cream,0.327495769,Clara,24,positive,
stu_NRKZA72454,cls_MCLLA54915,sch_KACVP55227,YES,TST Respose 16,Life is very boring right now.,0.327823799,Clara,47,negative,
stu_ERQCY81201,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 16,I am a girl who wants to go horseback riding.,0.328001628,Clara,33,none,
stu_ERQCY81201,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 16,I am a girl who wants to go horseback riding.,0.328001628,Clara,2,girl,
stu_UEDQL23543,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 4,good at math,0.328207448,Clara,25,positive,
stu_VUNQZ79892,cls_CIIPB03795,sch_RSWHG50450,YES,TST Respose 17,im a kid,0.328337749,Clara,22,child,
stu_VUNQZ79892,cls_CIIPB03795,sch_RSWHG50450,YES,TST Respose 17,im a kid,0.328337749,Clara,4,child,
stu_ANAWT41929,cls_CIIPB03795,sch_RSWHG50450,YES,TST Respose 16,I love cars,0.328584046,Clara,24,positive,
stu_JOKOV89559,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 19,I am someone who loves perfume,0.328683169,Clara,30,positive,
stu_JOKOV89559,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 19,I am someone who loves perfume,0.328683169,Clara,24,positive,
stu_EHLZF06092,cls_MCLLA54915,sch_KACVP55227,YES,TST Respose 5,I am a person who does not like homework,0.328776033,Clara,14,negative,
stu_UAFAK64772,cls_AJBUO63250,sch_KACVP55227,YES,TST Respose 4,black hair,0.329336725,Clara,35,neutral,
stu_FASQN45304,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 15,I am someone who tries their hardest.,0.329730314,Clara,41,positive,
stu_PSHPN85751,cls_SYHWK05211,sch_KACVP55227,,TST Respose 3,im a fortnite skibidi toilet brrrrrr,0.330023421,Clara,48,none,
stu_FNVBP19615,cls_DLRQP13887,sch_QQLIR33891,,TST Respose 19,I hate feeling stupid or dumb.,0.330204192,Clara,43,negative,
stu_FNVBP19615,cls_DLRQP13887,sch_QQLIR33891,,TST Respose 19,I hate feeling stupid or dumb.,0.330204192,Clara,25,negative,
stu_TDURA35752,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 4,I am a dog owner,0.330415353,Clara,32,none,
stu_WRQAA62017,cls_GIJEF48865,sch_KACVP55227,,TST Respose 9,I like english,0.330490429,Clara,25,positive,
stu_WRQAA62017,cls_GIJEF48865,sch_KACVP55227,,TST Respose 9,I like english,0.330490429,Clara,24,positive,
stu_CJHBB29429,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 6,I am a person that likes to game,0.330565085,Clara,28,positive,
stu_CJHBB29429,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 6,I am a person that likes to game,0.330565085,Clara,24,positive,
stu_PSHPN85751,cls_SYHWK05211,sch_KACVP55227,,TST Respose 20,bye bye,0.331095922,Clara,48,none,
stu_WTRMC77187,cls_IZNZG32572,sch_KACVP55227,YES,TST Respose 16,Saturn has rings and i like to see it,0.331165741,Clara,31,positive,
stu_WTRMC77187,cls_IZNZG32572,sch_KACVP55227,YES,TST Respose 16,Saturn has rings and i like to see it,0.331165741,Clara,24,positive,
stu_HBPKA70291,cls_CIIPB03795,sch_RSWHG50450,YES,TST Respose 6,goffy,0.331367822,Clara,45,neutral,
stu_EQSJM78476,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 10,I am black,0.33141597,Clara,6,black,
stu_QQAHK93946,cls_FXSNE83092,sch_QQLIR33891,,TST Respose 10,I can't speak vietnamese but i understand it,0.331460584,Clara,25,neutral,
stu_QQAHK93946,cls_FXSNE83092,sch_QQLIR33891,,TST Respose 10,I can't speak vietnamese but i understand it,0.331460584,Clara,22,vietnameseunderstanding,
stu_DHTXQ91573,cls_VFZRA31361,sch_KACVP55227,YES,TST Respose 9,I am a students from 6 grades,0.331687651,Clara,22,6thgrade,
stu_DHTXQ91573,cls_VFZRA31361,sch_KACVP55227,YES,TST Respose 9,I am a students from 6 grades,0.331687651,Clara,4,6thgrade,
stu_DHTXQ91573,cls_VFZRA31361,sch_KACVP55227,YES,TST Respose 9,I am a students from 6 grades,0.331687651,Clara,14,neutral,
stu_PFDTL78462,cls_NUSEI70378,sch_KACVP55227,,TST Respose 10,I speak English.,0.331812142,Clara,25,neutral,
stu_PFDTL78462,cls_NUSEI70378,sch_KACVP55227,,TST Respose 10,I speak English.,0.331812142,Clara,22,englishspeaker,
stu_CULOH75877,cls_HEZZN95002,sch_QQLIR33891,,TST Respose 6,I am cool,0.33188704,Clara,46,positive,
stu_FNVBP19615,cls_DLRQP13887,sch_QQLIR33891,,TST Respose 2,I consider myself athletic.,0.332270709,Clara,29,neutral,
stu_RUBQU39803,cls_OUMSN73782,sch_QQLIR33891,,TST Respose 13,i am a ex- amabasodor,0.333045812,Clara,22,ex-ambassador,
stu_UTXBZ05806,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 15,and i am someone who loves the color blue,0.333272072,Clara,24,positive,
stu_WZRKM29688,cls_HEBLM24075,sch_KACVP55227,,TST Respose 20,i like jjk,0.334132446,Clara,24,positive,flag for later
stu_OQLOS45541,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 12,I'm a older sister.,0.334225212,Clara,12,neutral,
stu_OQLOS45541,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 12,I'm a older sister.,0.334225212,Clara,2,girl,
stu_KJOZZ30475,cls_HOJKW39162,sch_KACVP55227,YES,TST Respose 12,I like writing.,0.513294598,Frank,25,positive,
stu_KJOZZ30475,cls_HOJKW39162,sch_KACVP55227,YES,TST Respose 12,I like writing.,0.513294598,Frank,24,positive,
stu_NWRRN03456,cls_MCLLA54915,sch_KACVP55227,,TST Respose 12,I don't like to be stressful.,0.33427567,Clara,45,negative,
stu_IGLSS89625,cls_VFZRA31361,sch_KACVP55227,YES,TST Respose 7,i like my bestie because a have 2,0.334612753,Clara,24,positive,
stu_IGLSS89625,cls_VFZRA31361,sch_KACVP55227,YES,TST Respose 7,i like my bestie because a have 2,0.334612753,Clara,10,positive,
stu_SAOLH99639,cls_FXSNE83092,sch_QQLIR33891,,TST Respose 5,food eater,0.334670119,Clara,31,neutral,
stu_MTCIM85775,cls_TNHXN45809,sch_RSWHG50450,,TST Respose 10,I am hard working,0.334673612,Clara,41,positive,
stu_FVHVM49769,cls_SLKYU63739,sch_QQLIR33891,YES,TST Respose 12,i can speak 2 languages,0.334979405,Clara,43,positive,
stu_FVHVM49769,cls_SLKYU63739,sch_QQLIR33891,YES,TST Respose 12,i can speak 2 languages,0.334979405,Clara,25,positive,
stu_PYEUW09959,cls_HEZZN95002,sch_QQLIR33891,,TST Respose 16,I like to bake,0.335283513,Clara,31,positive,
stu_PYEUW09959,cls_HEZZN95002,sch_QQLIR33891,,TST Respose 16,I like to bake,0.335283513,Clara,24,positive,
stu_YGBLH44260,cls_IZNZG32572,sch_KACVP55227,YES,TST Respose 2,I am somebody that likes games.,0.335360625,Clara,31,positive,
stu_YGBLH44260,cls_IZNZG32572,sch_KACVP55227,YES,TST Respose 2,I am somebody that likes games.,0.335360625,Clara,24,positive,
stu_FTOYB42084,cls_SLKYU63739,sch_QQLIR33891,YES,TST Respose 18,im a nice person,0.335572793,Clara,44,positive,
stu_FTOYB42084,cls_SLKYU63739,sch_QQLIR33891,YES,TST Respose 18,im a nice person,0.335572793,Clara,21,none,
stu_CULOH75877,cls_HEZZN95002,sch_QQLIR33891,,TST Respose 3,I am kind,0.335597932,Clara,44,positive,
stu_HXXCS05602,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 20,i'm short,0.336185736,Clara,35,neutral,
stu_IGLSS89625,cls_VFZRA31361,sch_KACVP55227,YES,TST Respose 3,i like my friend,0.33635651,Clara,24,positive,
stu_IGLSS89625,cls_VFZRA31361,sch_KACVP55227,YES,TST Respose 3,i like my friend,0.33635651,Clara,10,positive,
stu_MYCLF44200,cls_UZFMO35109,sch_QQLIR33891,,TST Respose 3,I am black.,0.336814149,Clara,6,black,
stu_FQEST23326,cls_JTMRB81339,sch_KACVP55227,YES,TST Respose 1,[FIRST LAST NAME],0.33778986,Clara,5,none,
stu_CNIXS57234,cls_ERQJB18593,sch_QQLIR33891,,TST Respose 17,I am indpendent,0.337856258,Clara,41,positive,
stu_FBWGP41232,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 15,I like to help my friends with homework,0.338048249,Clara,31,positive,
stu_FBWGP41232,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 15,I like to help my friends with homework,0.338048249,Clara,10,positive,
stu_FBWGP41232,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 15,I like to help my friends with homework,0.338048249,Clara,14,positive,
stu_FBWGP41232,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 15,I like to help my friends with homework,0.338048249,Clara,24,positive,
stu_HBPKA70291,cls_CIIPB03795,sch_RSWHG50450,YES,TST Respose 17,love my brothers,0.338528172,Clara,12,positive,
stu_QACJQ31561,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 9,my fav supject is math,0.338701723,Clara,14,positive,
stu_XSQUV53095,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 17,I AM [FIRST NAME] A FOOD LOVER,0.338777923,Clara,24,positive,
stu_XSQUV53095,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 17,I AM [FIRST NAME] A FOOD LOVER,0.338777923,Clara,5,none,
stu_SJNFF34466,cls_OSSJA45538,sch_KACVP55227,,TST Respose 10,i have a dog,0.339133888,Clara,32,none,
stu_CNIFN64507,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 9,im a gamer,0.339395877,Clara,28,neutral,
stu_SQLXP95993,cls_MFUGV02425,sch_QQLIR33891,,TST Respose 3,My favorite color is pink,0.339445222,Clara,24,positive,
stu_BJJXN95776,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 14,I love watching television,0.339878336,Clara,31,positive,
stu_BJJXN95776,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 14,I love watching television,0.339878336,Clara,24,positive,
stu_CULOH75877,cls_HEZZN95002,sch_QQLIR33891,,TST Respose 5,I am 5'5,0.340453554,Clara,35,neutral,
stu_BESSB35006,cls_CIIPB03795,sch_RSWHG50450,YES,TST Respose 6,I like pizza,0.340522706,Clara,24,positive,
stu_OAZKI17777,cls_TNHXN45809,sch_RSWHG50450,YES,TST Respose 20,[FIRST NAME],0.340713632,Clara,5,none,
stu_CJHBB29429,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 12,My favorite ice cream is vanilla,0.340806807,Clara,24,positive,
stu_KOUYR40301,cls_SYHWK05211,sch_KACVP55227,,TST Respose 12,i'm a straight A student,0.340816907,Clara,14,positive,
stu_DUOEM76163,cls_FXSNE83092,sch_QQLIR33891,,TST Respose 19,I'm the youngest person in my class,0.34114976,Clara,14,neutral,
stu_DUOEM76163,cls_FXSNE83092,sch_QQLIR33891,,TST Respose 19,I'm the youngest person in my class,0.34114976,Clara,4,youngest,
stu_MKEGQ97127,cls_GIJEF48865,sch_KACVP55227,,TST Respose 16,I'm a brown haired person,0.341448446,Clara,35,neutral,
stu_FASQN45304,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 8,I am my grandma's first granddaughter.,0.341678294,Clara,12,neutral,
stu_FASQN45304,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 8,I am my grandma's first granddaughter.,0.341678294,Clara,2,girl,
stu_CWQDV67579,cls_CIIPB03795,sch_RSWHG50450,YES,TST Respose 2,I am smart,0.341998635,Clara,43,positive,
stu_CWQDV67579,cls_CIIPB03795,sch_RSWHG50450,YES,TST Respose 2,I am smart,0.341998635,Clara,25,positive,
stu_NXWSI70882,cls_MCLLA54915,sch_KACVP55227,YES,TST Respose 5,A quick tempered person if I barely fail a Mathstream because I can't skip the video if I already know how to do it,0.342438958,Clara,14,neutral,
stu_YPZIM54297,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 16,I am a micky mouse lover,0.342447547,Clara,24,positive,
stu_QQMSX84242,cls_TNHXN45809,sch_RSWHG50450,YES,TST Respose 4,an older brother,0.342497924,Clara,12,neutral,
stu_QQMSX84242,cls_TNHXN45809,sch_RSWHG50450,YES,TST Respose 4,an older brother,0.342497924,Clara,2,boy,
stu_LJAAE92948,cls_ERQJB18593,sch_QQLIR33891,YES,TST Respose 18,"My favorite artist is Bruno mars, and drake",0.342589591,Clara,24,positive,
stu_QCKDZ64012,cls_HEZZN95002,sch_QQLIR33891,,TST Respose 15,i have a lot of friends,0.342649112,Clara,10,positive,
stu_IDHIE84911,cls_YFPVJ06178,sch_KACVP55227,YES,TST Respose 8,i love my friends,0.342810665,Clara,24,positive,
